customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,city,state,country,customer_segment,kyc_verified,onboarding_date
CUST00775,Thomas,Gill,Male,1942-04-17,garcher@example.com,001-531-232-1551,Thomasberg,Oregon,India,Corporate,False,2018-08-07
CUST00776,Kimberly,Ramsey,Female,1952-02-27,katrinarodriguez@example.com,857-808-3682x14448,Kingville,West Virginia,India,SME,True,2020-11-14
CUST00777,William,Hansen,Male,1960-05-20,ocrawford@example.org,001-697-827-3677,Lake Anthony,Colorado,India,SME,True,2020-04-02
CUST00778,Daniel,Mendoza,Other,1946-02-11,garciabrian@example.org,(302)558-2543,Martinezbury,Wisconsin,India,SME,True,2022-03-22
CUST00779,William,Booth,Male,1997-12-01,lgregory@example.com,(481)223-1239,North Ashleyburgh,Tennessee,India,SME,True,2025-01-17
CUST00780,Sonia,Cook,Female,1961-07-05,eric99@example.org,+1-449-510-6018x3647,Leslieberg,North Dakota,India,Corporate,True,2016-09-02
CUST00781,Bradley,Krueger,Other,1967-07-27,guerreroapril@example.com,001-487-450-8276x817,Bruceburgh,South Dakota,India,Premium,True,2023-09-22
CUST00782,Krista,Smith,Other,1973-10-19,qharris@example.com,(277)754-5847x262,North Michaelbury,Oregon,India,SME,True,2017-03-28
CUST00783,Michelle,Giles,Female,1985-06-29,iwagner@example.com,(891)287-6831,Michaelmouth,Ohio,India,SME,True,2020-08-23
CUST00784,Adrienne,Hayden,Female,1946-09-27,cisnerosanthony@example.com,+1-527-917-2173,West Jasonberg,Montana,India,Corporate,True,2016-12-12
CUST00785,Stephen,Wilson,Other,1977-07-17,reyesleonard@example.com,001-539-892-0522x299,New Danielleport,Nevada,India,Corporate,True,2022-07-31
CUST00786,Tamara,Key,Male,1953-02-10,cstevens@example.org,(416)559-1438,Lake Maureen,West Virginia,India,Retail,True,2022-03-20
CUST00787,Bruce,Mendoza,Male,2000-10-02,nicole27@example.com,(655)639-8358,Washingtonshire,Maryland,India,SME,True,2019-06-03
CUST00788,Timothy,Sanchez,Other,1965-08-29,larryprice@example.org,(617)977-3264x30954,Littleview,Virginia,India,Retail,True,2019-04-02
CUST00789,Richard,Munoz,Other,1970-11-08,rkeller@example.net,+1-312-479-9702x927,Jacobsberg,Montana,India,SME,True,2019-07-07
CUST00790,Gina,Harris,Other,1958-06-12,kalvarez@example.net,9537978713,Heatherview,Pennsylvania,India,Premium,False,2020-08-16
CUST00791,Tracy,Herman,Male,1972-03-01,myerstroy@example.com,(498)783-2201,East Tara,Indiana,India,Corporate,True,2017-01-05
CUST00792,Renee,Arnold,Male,1955-12-05,katie45@example.org,(908)732-0048x7978,Lake Lori,Nevada,India,Corporate,True,2022-04-27
CUST00793,Charles,Rowe,Other,1958-10-21,garzadavid@example.com,+1-635-585-2386x00304,Isabellaside,Michigan,India,Retail,True,2022-05-28
CUST00794,Christopher,James,Female,1944-09-24,lisa90@example.net,(219)495-1715x2391,New Henrytown,Missouri,India,Retail,True,2016-07-23
CUST00795,Charlene,Ferguson,Other,1991-09-11,oscar65@example.com,+1-292-595-0143x7483,Kelseyfort,Delaware,India,Corporate,True,2024-04-24
CUST00796,Cameron,Howard,Other,1985-12-05,qbell@example.org,3964713971,Williamsfort,Oklahoma,India,Corporate,True,2023-12-08
CUST00797,Joshua,Green,Male,1946-05-15,jimmycollins@example.org,(302)321-3217x6720,Gallegosborough,Kansas,India,Corporate,True,2022-06-13
CUST00798,Cynthia,Hunt,Other,1963-12-02,meltondanny@example.org,216-961-2201,East Katherine,Illinois,India,SME,True,2018-09-27
CUST00799,Amy,Crawford,Male,1977-05-11,ryanbenjamin@example.net,(658)573-3930,Gomezstad,Massachusetts,India,SME,False,2023-10-25
CUST00800,Mark,Garcia,Female,2006-07-20,abradley@example.com,(365)338-0274x81242,East Matthewside,Virginia,India,Premium,False,2017-03-09
CUST00801,Virginia,Zavala,Other,1980-08-23,dominguezbrianna@example.com,608-868-2509x5229,Susanview,Rhode Island,India,SME,True,2025-01-06
CUST00802,Alyssa,Harrison,Female,1978-03-09,uhudson@example.net,(509)735-5610,New Matthewhaven,New York,India,Corporate,True,2018-02-25
CUST00803,Shawn,Franco,Other,1997-09-18,stokescraig@example.net,(697)501-3712,Jillhaven,Kentucky,India,SME,False,2023-03-24
CUST00804,Catherine,Rocha,Female,1996-03-11,matthewshaw@example.net,(258)458-5642x30412,Port Joanne,South Dakota,India,Retail,False,2016-08-25
CUST00805,Cory,Wood,Male,1969-01-03,garrett45@example.com,406.215.9273x8740,Port Malik,Texas,India,Corporate,False,2016-11-02
CUST00806,Jacqueline,Gutierrez,Other,1976-12-15,tylerboone@example.org,316.769.0632x248,Pagefort,Oklahoma,India,SME,True,2018-03-15
CUST00807,Melissa,Hart,Other,1999-06-29,karlwilliams@example.net,942-903-4030x10956,South Kristina,New Jersey,India,Corporate,True,2017-01-10
CUST00808,Debra,Walker,Female,1972-10-30,nballard@example.net,(464)591-5795x546,Lake Williamfurt,Montana,India,Retail,False,2025-03-03
CUST00809,Kayla,Thomas,Male,2000-06-29,robbinsbelinda@example.net,371-324-7601x080,Martinezshire,Oklahoma,India,Retail,True,2020-06-04
CUST00810,Jennifer,Green,Female,1972-12-04,joshua98@example.com,6303683176,West Kevin,Alabama,India,SME,True,2019-07-22
CUST00811,Jason,Donovan,Female,1945-11-29,yclark@example.org,226.380.8081x5712,Port Kimberly,Mississippi,India,Corporate,False,2022-05-12
CUST00812,Shannon,Riley,Male,2001-12-06,william46@example.net,707-313-8067x13073,Jillianland,Utah,India,Premium,False,2025-01-07
CUST00813,Jeremy,Butler,Female,1989-02-11,james64@example.net,4453847436,Jacksonburgh,New Jersey,India,Retail,True,2024-09-23
CUST00814,Matthew,Hernandez,Female,1974-09-07,jpowers@example.org,001-830-809-6258x857,East Molly,Arkansas,India,Premium,True,2016-09-16
CUST00815,Shawn,Rivera,Other,2001-10-09,burtonzachary@example.org,+1-847-403-1805x339,Port Danielburgh,Wyoming,India,SME,True,2019-06-24
CUST00816,Robert,James,Female,1994-12-21,vlewis@example.com,446.966.2159x183,Jessicafurt,Idaho,India,Retail,False,2024-01-07
CUST00817,Cody,Whitaker,Other,1986-08-12,sharon89@example.com,7002466614,Port Nicole,Kansas,India,Premium,True,2018-01-19
CUST00818,Ronald,Porter,Male,1982-09-20,boydmichael@example.org,001-511-307-9771x40049,Sethside,West Virginia,India,Retail,True,2023-03-17
CUST00819,Elizabeth,Pena,Female,1948-09-20,edwardjennings@example.com,001-294-690-5315x204,Lopezview,Vermont,India,Premium,False,2017-05-27
CUST00820,Nicholas,Cohen,Male,1992-01-12,ejenkins@example.net,+1-397-869-8731x3797,Lake Alexander,New Mexico,India,Corporate,True,2023-08-20
CUST00821,Elijah,Scott,Other,1952-04-18,meghanadams@example.com,(998)941-6612x3740,Port Francisco,New Mexico,India,Corporate,False,2016-10-13
CUST00822,Sandra,Underwood,Other,2007-06-24,jonathanburke@example.com,001-643-332-5623,Christophershire,Washington,India,SME,True,2020-03-20
CUST00823,Carlos,Levy,Other,2006-08-25,daniellee@example.org,+1-970-414-2620x370,New Alexander,Colorado,India,Retail,False,2016-11-13
CUST00824,Marie,May,Female,1995-07-08,steven86@example.com,316-502-0418,New Jacquelinechester,Ohio,India,Premium,True,2019-05-17
CUST00825,Christopher,Henry,Other,1949-02-14,harrisjoseph@example.org,(299)689-8972x117,Jacksonmouth,Kentucky,India,SME,True,2018-11-04
CUST00826,Colin,Jackson,Other,1969-05-01,kristine48@example.org,+1-580-918-6448x22175,East Roberttown,Kansas,India,Corporate,True,2023-03-09
CUST00827,Joanne,Norton,Female,2007-09-29,stuarttodd@example.org,957.308.2004x80675,Samanthamouth,Alabama,India,Corporate,True,2021-08-20
CUST00828,Lisa,Jackson,Female,1970-02-23,heathchristopher@example.net,(336)491-4961,New Michaelborough,Tennessee,India,SME,True,2016-09-16
CUST00829,Angela,Cortez,Female,2008-05-10,michelle65@example.net,279.642.9688x27697,North Thomas,Connecticut,India,Retail,False,2025-05-21
CUST00830,Brenda,Freeman,Other,1983-03-12,sandersmary@example.org,3957314196,Deborahtown,Oregon,India,Premium,True,2020-02-26
CUST00831,Anna,Stark,Other,1997-04-05,danielnavarro@example.org,(307)983-2748x83565,New Charles,Idaho,India,Corporate,True,2024-07-28
CUST00832,Mark,Weaver,Female,1958-01-29,tyler13@example.net,001-862-840-9649,New Jeffreystad,Hawaii,India,SME,True,2018-05-23
CUST00833,David,May,Female,2002-06-23,mejialawrence@example.net,+1-634-496-0478,New Christine,Alaska,India,Corporate,True,2023-03-14
CUST00834,Michael,Brown,Male,2002-09-15,vshaffer@example.org,470-728-5162,East Kenneth,Rhode Island,India,Corporate,False,2017-10-21
CUST00835,Elizabeth,Johnson,Male,1945-02-05,grobinson@example.org,001-536-648-8208,Davisshire,Mississippi,India,Premium,True,2017-10-04
CUST00836,Karen,Bradford,Female,1966-12-07,taragonzales@example.com,+1-668-883-9062,South Melissa,Nevada,India,Retail,True,2017-10-08
CUST00837,Miranda,Landry,Female,1967-07-25,henrynicholas@example.org,328.579.9160x9114,South Tammyhaven,New York,India,Retail,True,2016-11-15
CUST00838,Jennifer,Barnett,Male,1962-09-20,amy73@example.com,593-559-2361,South Todd,Kansas,India,Premium,False,2025-06-17
CUST00839,Tanya,Duran,Female,1959-04-28,michaelbaldwin@example.com,760.252.3045x8816,West Ricardofurt,Indiana,India,SME,False,2018-08-17
CUST00840,Caroline,Gutierrez,Other,1971-09-12,brewerrebecca@example.org,(354)847-2419,Lake Kaitlinton,Illinois,India,SME,True,2025-05-02
CUST00841,Michael,Kirby,Other,1999-12-09,vazquezkristina@example.org,403-644-0966x17718,Cantrellberg,Georgia,India,Retail,False,2017-09-17
CUST00842,Becky,Hall,Other,1994-01-10,angela45@example.net,+1-389-680-8806x782,Campbellhaven,Vermont,India,Corporate,True,2022-07-10
CUST00843,Jason,Mann,Female,1982-11-28,nicholsjoel@example.com,474-868-1359,Alexshire,Virginia,India,Corporate,True,2016-12-18
CUST00844,Diane,Smith,Female,1976-01-28,zsmith@example.com,+1-964-686-9893x9698,Jeremyburgh,Rhode Island,India,SME,True,2019-12-09
CUST00845,Jeffrey,Wagner,Male,1969-01-27,christopher34@example.org,469.441.5594x50119,West Rodney,Vermont,India,Premium,True,2022-06-08
CUST00846,Daniel,Brooks,Female,1968-09-21,ruthwelch@example.net,9753360511,Mckenzieberg,New Mexico,India,Corporate,True,2017-05-26
CUST00847,Megan,Williamson,Female,1950-08-14,rmccormick@example.org,(603)798-8636x53621,Lake Daniel,Indiana,India,SME,True,2022-07-05
CUST00848,Michael,Estrada,Male,1980-07-09,aruiz@example.com,(690)667-0009x942,Port Robert,Utah,India,Premium,True,2022-01-24
CUST00849,Kathryn,Jensen,Female,1992-02-10,gmcdowell@example.org,(804)966-4896,Lake Sharonview,Florida,India,Retail,True,2016-12-15
CUST00850,Audrey,Webb,Male,2004-06-09,william56@example.net,(205)964-2045x65775,Jenniferchester,Indiana,India,Premium,True,2017-03-21
CUST00851,Lindsay,Freeman,Female,2003-06-09,shawn00@example.net,853-438-9062x3546,Derrickborough,Oregon,India,Retail,True,2023-05-13
CUST00852,Megan,Smith,Female,1978-10-21,crystalgibbs@example.org,+1-226-254-0165x9953,South Michaelport,Montana,India,SME,True,2018-11-04
CUST00853,Terri,Arnold,Female,1947-05-30,moralescourtney@example.com,001-962-621-2242x767,Lake Jamesburgh,Maine,India,Premium,True,2019-04-20
CUST00854,Loretta,Smith,Female,1959-12-30,rodriguezjohn@example.net,(725)691-6011x2411,Harrisonfurt,Kentucky,India,SME,False,2018-07-21
CUST00855,Christina,Moreno,Other,1976-12-18,melaniejennings@example.com,+1-886-900-8017,Thomaschester,Arizona,India,Retail,True,2017-06-13
CUST00856,Dawn,Hill,Other,1963-12-04,vmendoza@example.org,001-678-923-1299x570,South Micheleborough,Idaho,India,Corporate,True,2018-08-03
CUST00857,Anthony,Madden,Female,1968-06-25,glenn95@example.com,(264)526-1212,Cassandraburgh,Oklahoma,India,Corporate,False,2018-02-08
CUST00858,Sarah,Smith,Other,1966-08-03,christopherrichardson@example.com,743.475.3659x68078,Port Joshuachester,Florida,India,Retail,True,2018-03-04
CUST00859,Maria,Li,Male,1973-07-24,kduffy@example.org,(748)624-2183x854,South Markmouth,Massachusetts,India,Corporate,True,2019-12-13
CUST00860,Joseph,Craig,Other,1981-12-13,vaughansandra@example.net,4065445475,New Andreatown,Kansas,India,Corporate,True,2025-04-17
CUST00861,Henry,Drake,Male,1943-02-02,rebeccamccann@example.org,912-332-7489,Port Meghanshire,Wisconsin,India,Premium,True,2023-09-16
CUST00862,Jacqueline,Browning,Male,1959-04-09,jacqueline20@example.com,876.433.4272x038,East Kevin,Hawaii,India,Premium,False,2017-12-18
CUST00863,Kyle,Rodriguez,Male,1950-04-28,jburke@example.org,575-208-0196,North Nicole,Montana,India,Corporate,True,2023-02-19
CUST00864,Matthew,Davis,Other,1981-12-06,george91@example.org,553-706-9358x824,Annmouth,New Jersey,India,Premium,True,2018-10-29
CUST00865,Adam,Hernandez,Female,1987-09-17,dayala@example.net,940.601.8167,Josephview,Missouri,India,Retail,True,2024-01-12
CUST00866,Molly,Lee,Female,1943-03-07,twilson@example.org,516.752.4445x44608,Port Tylerbury,South Carolina,India,Premium,False,2020-03-30
CUST00867,Ashley,Fox,Other,2001-01-12,sophiali@example.com,001-317-499-3781x053,Michaelmouth,Pennsylvania,India,Premium,True,2019-02-02
CUST00868,Richard,Ochoa,Male,1963-01-31,julie62@example.com,+1-878-484-8699,New Madison,Tennessee,India,Premium,True,2017-09-03
CUST00869,Donald,Adams,Other,1956-09-11,carolcarney@example.com,001-890-545-7927x14724,Shanetown,Idaho,India,SME,True,2019-04-12
CUST00870,Cynthia,Sanders,Female,1991-04-03,robertortiz@example.org,5195864242,West Morgan,Kentucky,India,Retail,True,2021-01-16
CUST00871,Anthony,Watson,Other,2003-02-27,robertsjose@example.net,001-372-983-3912,Juliefurt,Hawaii,India,Corporate,False,2019-03-23
CUST00872,Julie,Sullivan,Other,2001-07-16,xsolomon@example.net,5624932880,South Anita,New Hampshire,India,Corporate,True,2023-10-11
CUST00873,Jason,Cunningham,Female,1941-12-01,emiller@example.org,(210)310-2320,West Haleyburgh,New Mexico,India,SME,False,2022-01-09
CUST00874,Robert,Branch,Female,1996-02-15,terri63@example.net,001-986-876-6100x898,New Ryan,Kansas,India,Premium,True,2020-05-23
CUST00875,Matthew,Perez,Male,1961-02-23,verickson@example.net,608-214-3561,Bryantown,South Carolina,India,Retail,True,2016-08-01
CUST00876,Mitchell,Sutton,Male,1959-08-09,charles80@example.org,001-438-545-3198x0746,New Matthewhaven,Virginia,India,Retail,False,2018-11-29
CUST00877,Jennifer,Abbott,Female,1973-12-21,sarah75@example.net,746-695-1003x07620,Conniemouth,Hawaii,India,Corporate,True,2021-02-22
CUST00878,Kimberly,Valdez,Male,1987-11-19,smithwilliam@example.com,396-271-5006x66641,Harmonview,Iowa,India,SME,True,2020-05-27
CUST00879,Ashley,Garrison,Female,1947-03-22,tiffany52@example.net,+1-865-641-1340x7851,North Peter,Washington,India,SME,True,2018-12-12
CUST00880,Christopher,Malone,Other,1999-08-17,carpenterjorge@example.net,001-697-408-9058x36683,Jimmyshire,Ohio,India,SME,True,2023-04-01
CUST00881,Brian,Davis,Male,1949-09-05,dconrad@example.org,(889)399-6269x7083,Port Laurenshire,Michigan,India,SME,True,2023-02-08
CUST00882,Eric,Gray,Female,2006-10-15,stewartalyssa@example.org,387.991.5059x6257,South Amanda,Tennessee,India,Retail,True,2021-10-15
CUST00883,Christine,Tran,Other,1970-09-03,darryl02@example.com,(409)832-0126x5789,Emilyton,Georgia,India,Premium,True,2019-10-01
CUST00884,Emily,Brown,Other,1996-09-11,julie64@example.com,9417809521,Tracychester,Arizona,India,Corporate,False,2020-06-22
CUST00885,Joseph,Smith,Female,1958-11-11,zachary62@example.com,485-317-7741x27469,West Jeffreyhaven,Florida,India,Retail,True,2020-08-15
CUST00886,Ebony,Jackson,Female,1968-11-18,jgallagher@example.net,488-824-1996,Joshuamouth,Kansas,India,SME,True,2022-07-27
CUST00887,Todd,Porter,Other,1984-06-09,jbrown@example.org,622-729-7589x170,South Jessicaland,Utah,India,SME,True,2022-03-01
CUST00888,Scott,Hamilton,Other,1953-04-27,isaacharrison@example.org,421-285-4570x568,Bridgesstad,Idaho,India,Corporate,True,2024-05-04
CUST00889,Joshua,Mueller,Female,1954-12-01,fgraham@example.org,001-322-857-0900,Scottchester,Alaska,India,Premium,True,2018-09-21
CUST00890,Kari,Knight,Female,1996-07-27,tkelly@example.net,656.940.7232,Andersonfurt,Oregon,India,Premium,False,2022-06-30
CUST00891,Daniel,Hodge,Other,1990-12-04,hellis@example.net,(382)989-5400,South Angela,Connecticut,India,Premium,True,2021-06-28
CUST00892,Russell,Davis,Other,1992-03-09,daviddavis@example.com,282.924.7312x61685,West Donnaland,Kentucky,India,SME,True,2022-03-01
CUST00893,Justin,Rice,Female,1999-07-06,marybrady@example.com,205-480-1195,Lisashire,Vermont,India,Retail,True,2018-02-18
CUST00894,Erika,Williams,Female,1996-05-15,brandybonilla@example.net,411.552.6105x370,North Edwardfort,Alabama,India,Retail,False,2020-10-14
CUST00895,Tommy,Lewis,Other,1975-07-31,robertjones@example.com,9076169500,New Megan,California,India,Premium,False,2018-08-17
CUST00896,Elizabeth,Parrish,Female,1951-05-09,clayanthony@example.net,001-918-894-8543x298,Port Zacharymouth,Nevada,India,Corporate,True,2020-03-07
CUST00897,Brandon,Clay,Female,1961-09-12,longbrittany@example.org,001-689-936-5294,Lake Shawnside,South Carolina,India,Premium,True,2023-07-05
CUST00898,Randall,Alvarez,Female,1975-01-02,eric17@example.net,001-216-619-8273x48131,Smithbury,Illinois,India,Premium,True,2019-07-20
CUST00899,Carol,Williams,Female,1949-10-07,rgibson@example.net,902-658-9632x17435,Robertchester,Iowa,India,Corporate,True,2018-02-19
CUST00900,Adrian,Jones,Male,1998-06-06,riverabradley@example.net,535.526.8064x86067,West Rachelbury,Wisconsin,India,Premium,True,2019-12-29
CUST00901,Kevin,Frost,Male,2000-05-02,unguyen@example.net,001-644-888-3842x536,South Joseph,Idaho,India,Corporate,False,2025-03-05
CUST00902,Jason,Lam,Other,1942-07-05,jasonwilliams@example.net,(280)855-0774,Vargasbury,North Dakota,India,Corporate,True,2019-11-17
CUST00903,Derrick,Elliott,Male,1953-08-25,marcus01@example.net,(279)255-1562x392,North Randy,Louisiana,India,Retail,False,2019-07-13
CUST00904,Jonathan,Johnson,Female,1997-03-07,tammyglenn@example.org,+1-355-510-7409,Wadetown,Maine,India,Corporate,True,2024-02-29
CUST00905,Mark,Mcfarland,Male,1997-06-15,phelpsfrank@example.com,411-778-6190,Ruizville,Florida,India,Premium,True,2018-12-12
CUST00906,Adrian,Edwards,Other,1957-07-04,deborah21@example.com,376-402-2069x5354,East Jessica,Indiana,India,Corporate,True,2023-06-01
CUST00907,Julie,Ali,Other,1971-07-31,vowen@example.com,2124275950,Jenkinsfort,Maryland,India,Premium,True,2020-01-19
CUST00908,Gregory,Matthews,Other,2002-12-20,michaeldavis@example.com,(201)951-5325x94795,Kimberlytown,New York,India,Corporate,True,2017-12-16
CUST00909,Omar,Goodwin,Male,1988-06-15,tracymcclure@example.com,707-217-3279x8059,Romerohaven,Texas,India,Retail,True,2023-08-17
CUST00910,Jane,Marquez,Male,1959-03-04,anna61@example.com,210.506.4934,Murphyhaven,California,India,Premium,True,2024-05-22
CUST00911,Vincent,Sanders,Male,1996-07-16,christina66@example.org,001-691-304-5203x608,Ericaton,Rhode Island,India,Premium,True,2021-02-19
CUST00912,Martha,Jones,Other,1974-11-21,palmerteresa@example.net,484-791-3599,Ruizborough,Pennsylvania,India,Premium,True,2022-02-11
CUST00913,Linda,Martin,Female,1983-10-01,deborahreeves@example.com,(835)995-2056x100,Harrisburgh,North Dakota,India,Corporate,True,2020-04-15
CUST00914,Charles,Allen,Female,1948-12-18,robertssamuel@example.com,001-390-806-9680,Archertown,Georgia,India,Retail,True,2019-03-29
CUST00915,Michelle,Davenport,Other,1942-08-15,edgar24@example.org,001-677-640-3784x233,Laurenmouth,Rhode Island,India,Retail,False,2018-12-09
CUST00916,Bobby,Price,Other,1965-11-13,dphillips@example.net,001-453-700-6776,Port Emilyport,Alabama,India,Retail,True,2023-08-01
CUST00917,Andrew,Mosley,Other,1980-12-08,lowerywilliam@example.net,403-625-0173x65426,East Maria,Utah,India,Retail,True,2019-11-12
CUST00918,Samantha,Rivera,Other,1952-08-13,dgutierrez@example.net,478-542-9029,Brownside,New Mexico,India,Corporate,True,2018-10-13
CUST00919,Michelle,Campos,Female,1999-09-26,michael91@example.net,845.211.0090,Hubbardland,Michigan,India,Premium,False,2024-03-06
CUST00920,Barbara,Taylor,Male,1980-06-13,wilsondorothy@example.org,(330)888-6843x021,Vegamouth,Massachusetts,India,SME,False,2022-10-27
CUST00921,Ashley,Hinton,Male,1964-04-28,meganwilliams@example.com,(973)729-0457x5988,South Peterburgh,Colorado,India,Retail,True,2017-12-21
CUST00922,Jenna,Ramsey,Female,1951-08-30,lee77@example.net,001-821-229-9642,Port Chadburgh,Michigan,India,SME,True,2024-06-10
CUST00923,Robert,Mason,Male,2001-05-14,matthew23@example.org,436.320.2755,South Jamesshire,Louisiana,India,Corporate,False,2023-07-15
CUST00924,Darius,Mccann,Female,1991-06-21,burgesscassandra@example.net,577-209-2071x152,Port Mary,Vermont,India,Corporate,True,2025-01-29
CUST00925,Andrew,Brown,Male,1987-05-20,hamiltonandrew@example.com,(336)921-9215,Lake Wandaside,Michigan,India,SME,True,2024-11-07
CUST00926,Mark,Kim,Female,1959-12-05,smithdiana@example.com,001-705-391-6118x6385,South David,Florida,India,Premium,True,2020-01-31
CUST00927,Laurie,Roberson,Male,1966-10-30,vmelton@example.net,001-795-597-7216x8800,South Jacqueline,Missouri,India,SME,True,2023-01-06
CUST00928,Christine,Peterson,Other,1951-08-15,nturner@example.com,689.731.8692x8972,Port Linda,Arkansas,India,Corporate,True,2022-07-17
CUST00929,Marilyn,Mack,Other,1979-06-16,fballard@example.org,601-482-2720x0283,Davistown,New Hampshire,India,SME,False,2019-08-01
CUST00930,Samantha,Friedman,Male,2006-02-26,alexanderrodriguez@example.org,+1-332-320-4144x7432,Shortport,Massachusetts,India,Retail,False,2021-08-03
CUST00931,Christopher,Sanders,Female,1998-10-29,micheleclark@example.net,(559)493-0202x03042,Georgeshire,Nevada,India,Retail,True,2022-10-29
CUST00932,Megan,Ayala,Male,1984-07-24,debragraham@example.net,(277)452-1353,Ericborough,Oregon,India,Premium,True,2022-11-01
CUST00933,John,Johnson,Male,1986-08-16,christophercarrillo@example.org,916.950.6463x00593,North Emily,Vermont,India,SME,False,2020-03-17
CUST00934,Brianna,Nelson,Other,1958-11-03,hhenderson@example.org,356.891.9832x102,West Kevin,Rhode Island,India,SME,True,2023-05-25
CUST00935,Alexandria,Riddle,Female,1968-05-21,joannewallace@example.com,+1-517-646-9029x83104,North Justinshire,South Carolina,India,SME,True,2024-06-18
CUST00936,Randy,Henry,Other,1941-11-27,csmith@example.net,396-862-2913,Colefurt,California,India,SME,True,2021-09-23
CUST00937,Kyle,Kelly,Male,1993-08-08,jameshudson@example.com,508.805.6856x6706,North Christina,Illinois,India,Premium,True,2024-07-13
CUST00938,Matthew,Pugh,Other,1992-09-26,cookcurtis@example.net,(619)686-5504,Leestad,Oklahoma,India,Corporate,True,2023-04-09
CUST00939,Mason,Reynolds,Female,1941-02-22,fpetty@example.net,207-666-3493x3965,Wendyhaven,Iowa,India,Premium,True,2017-12-04
CUST00940,Gary,Frazier,Male,2002-07-11,benjamin67@example.net,+1-696-427-3226x2611,West Jesse,Delaware,India,Corporate,True,2018-05-12
CUST00941,William,Guerrero,Male,1984-07-24,dhall@example.net,236-925-8542x188,Donnabury,Alaska,India,Corporate,True,2024-09-25
CUST00942,Daniel,Miller,Other,1981-06-02,hendersonleslie@example.org,+1-691-596-2341x996,Lake Dwayneland,Alabama,India,Corporate,False,2023-05-02
CUST00943,William,Montgomery,Female,1941-02-12,patricia67@example.org,285.732.4725,Hardyville,Virginia,India,SME,True,2020-01-13
CUST00944,Rebecca,Yates,Female,1957-09-14,pdean@example.com,+1-333-734-3031,Ruiztown,Montana,India,Premium,False,2024-11-07
CUST00945,Michael,Marquez,Female,1995-04-15,bterry@example.org,+1-987-860-5457x69475,Waltersview,Maine,India,Corporate,False,2017-11-23
CUST00946,Jessica,Miller,Female,1961-04-24,jessica75@example.com,001-945-635-3659,Lake Daniel,Kansas,India,Retail,False,2017-06-20
CUST00947,Lori,Moore,Female,2006-04-19,williammatthews@example.net,(669)786-1634x2125,North Noahview,Indiana,India,Corporate,True,2020-10-23
CUST00948,Lisa,Dawson,Male,1984-03-31,sandra72@example.com,7804959481,Port Destiny,Utah,India,Premium,True,2017-12-12
CUST00949,Joel,Walters,Male,1969-05-12,rmoyer@example.net,001-269-925-5966x47213,West Aaronmouth,Georgia,India,SME,True,2020-08-28
CUST00950,Dwayne,Singh,Female,1966-02-21,laura29@example.org,623-559-1426x140,North Thomasberg,Idaho,India,Retail,True,2022-05-05
CUST00951,James,Stewart,Female,1964-04-02,hannah17@example.org,926.814.5430,Mccoyton,Wyoming,India,Corporate,True,2024-12-11
CUST00952,Carrie,Rodriguez,Male,1957-09-04,jamesobrien@example.org,773.410.0817,Hobbsborough,Wisconsin,India,SME,True,2025-02-04
CUST00953,Kathleen,Smith,Male,1972-04-11,fhahn@example.com,(711)458-7184,New Crystalton,Nevada,India,Premium,True,2023-03-30
CUST00954,Diana,Parker,Female,1986-08-04,jasonwilliams@example.org,954.226.8744,South Erikberg,South Dakota,India,Premium,True,2021-06-18
CUST00955,Gregory,Ward,Female,1996-08-05,nicole52@example.org,573-920-8652,New Sonya,Washington,India,Retail,True,2018-07-24
CUST00956,Kendra,Nelson,Male,1967-07-20,romanmatthew@example.org,372.696.6563x370,Lake Molly,Wyoming,India,Retail,False,2018-12-25
CUST00957,Troy,Anderson,Other,1947-07-02,davidwalker@example.com,7052278105,Marissahaven,Georgia,India,Corporate,True,2024-12-31
CUST00958,Karen,Lopez,Other,1975-04-29,kristen08@example.com,7029722142,Karentown,Florida,India,SME,True,2019-02-13
CUST00959,Kathleen,Cole,Other,1985-07-31,melissarusso@example.net,+1-931-460-9439x13681,South Dylanhaven,New York,India,SME,False,2021-06-23
CUST00960,Shane,Peters,Male,1997-11-19,mccarthysara@example.com,8314369552,Stephanieburgh,New Hampshire,India,Premium,True,2021-01-15
CUST00961,Sandra,Russell,Male,1965-12-27,westes@example.org,001-509-429-7352x5953,Welchland,New Jersey,India,Premium,True,2020-05-26
CUST00962,Anne,Johnson,Male,1984-07-24,harringtonchelsea@example.org,(427)239-3899,South Amberchester,New Jersey,India,Corporate,True,2022-07-23
CUST00963,Cynthia,Gomez,Other,1981-12-15,romerogary@example.org,257-935-3236x6185,Lake Carolfurt,Indiana,India,Corporate,True,2016-10-09
CUST00964,Claudia,Davis,Female,1960-11-02,rhondamoore@example.com,(410)587-0826x9718,East Laurenfurt,Indiana,India,Premium,False,2023-08-08
CUST00965,Michelle,George,Male,1947-11-22,fgill@example.net,(401)307-1261x5838,Andersonside,California,India,Premium,True,2020-01-29
CUST00966,Courtney,Nguyen,Male,1944-11-18,mooremichael@example.org,564.584.6735x7422,New Dennistown,Nebraska,India,SME,False,2021-05-20
CUST00967,Edward,Cruz,Male,2007-10-01,allisonscott@example.com,001-422-428-0194x425,New David,Washington,India,SME,True,2019-03-16
CUST00968,Carlos,Carter,Other,1984-02-07,sanchezlisa@example.com,(756)206-2953,Lake Katherineburgh,North Carolina,India,SME,True,2020-10-09
