account_id,account_number,customer_id,branch_id,product_id,account_type,account_status,opening_date,currency
ACC001122,IWHL97369701685253,CUST00922,BR0025,PRD007,Loan,Closed,1/7/2020,INR
ACC001123,CVZW75040937011859,CUST00344,BR0018,PRD009,Savings,Active,1/26/2019,INR
ACC001124,MRSW74095290550957,CUST00671,BR0002,PRD010,Savings,Active,8/23/2020,INR
ACC001125,SEQC84726680639924,CUST00092,BR0016,PRD006,Savings,Active,11/4/2025,INR
ACC001126,CNUD19540627890880,CUST00228,BR0012,PRD001,Credit Card,Active,2/24/2021,INR
ACC001127,MQZG11217959282233,CUST00364,BR0020,PRD001,Current,Active,6/23/2021,INR
ACC001128,CFKM77250385616271,CUST00229,BR0011,PRD010,Current,Dormant,11/28/2024,INR
ACC001129,ICGI27732357374214,CUST00763,BR0016,PRD008,Credit Card,Active,5/19/2025,INR
ACC001130,XEAT42079374158719,CUST00893,BR0019,PRD006,Savings,Active,10/4/2024,INR
ACC001131,WTJE50592530955877,CUST00315,BR0009,PRD002,Savings,Active,6/19/2025,INR
ACC001132,TZWT36427379572381,CUST00431,BR0016,PRD010,Credit Card,Active,6/2/2023,INR
ACC001133,NVZC29213511133010,CUST00808,BR0006,PRD008,Loan,Active,8/15/2022,INR
ACC001134,PKGL02469484123222,CUST00909,BR0025,PRD002,Loan,Active,11/24/2024,INR
ACC001135,HFBR73857094391370,CUST00340,BR0017,PRD003,Credit Card,Active,3/29/2026,INR
ACC001136,QLRO83792131682260,CUST00381,BR0009,PRD009,Credit Card,Active,12/31/2021,INR
ACC001137,QATZ93715193178449,CUST00267,BR0013,PRD005,Loan,Active,12/21/2021,INR
ACC001138,RRZY38037473811337,CUST00600,BR0008,PRD008,Loan,Active,11/10/2021,INR
ACC001139,BVIS46245540770053,CUST00302,BR0025,PRD009,Current,Active,4/13/2025,INR
ACC001140,LKUQ82348118082938,CUST00475,BR0019,PRD002,Current,Active,12/1/2020,INR
ACC001141,KBZE84779825875371,CUST00872,BR0005,PRD009,Current,Active,11/2/2023,INR
ACC001142,LNYJ15330706667063,CUST00121,BR0002,PRD010,Savings,Active,3/26/2024,INR
ACC001143,YHCD91611955309373,CUST00482,BR0017,PRD002,Loan,Closed,8/24/2025,INR
ACC001144,XDGI03779170379306,CUST00055,BR0014,PRD004,Savings,Active,7/23/2022,INR
ACC001145,DZRS20045820721624,CUST00888,BR0016,PRD008,Credit Card,Active,6/20/2019,INR
ACC001146,OWJE46847325506529,CUST00650,BR0018,PRD002,Savings,Active,10/11/2023,INR
ACC001147,VTAK36791207209578,CUST00598,BR0002,PRD009,Savings,Dormant,11/28/2025,INR
ACC001148,VTAH55081996844565,CUST00595,BR0017,PRD010,Credit Card,Active,1/28/2020,INR
ACC001149,WOXW81744205405155,CUST00967,BR0012,PRD005,Savings,Active,8/3/2019,INR
ACC001150,NPZI09201675993001,CUST00636,BR0013,PRD010,Savings,Active,10/21/2021,INR
ACC001151,HIUC40580670914465,CUST00073,BR0022,PRD001,Current,Active,2/2/2022,INR
ACC001152,JQIA00040046454976,CUST00484,BR0025,PRD006,Credit Card,Active,1/25/2020,INR
ACC001153,QZGJ87525604899246,CUST00911,BR0006,PRD009,Credit Card,Active,8/24/2019,INR
ACC001154,NEKO60138079511812,CUST00200,BR0015,PRD001,Credit Card,Active,10/3/2018,INR
ACC001155,VDZM52508159590431,CUST00513,BR0004,PRD008,Credit Card,Dormant,1/13/2025,INR
ACC001156,KAOC74164776310323,CUST00123,BR0023,PRD008,Loan,Active,9/30/2024,INR
ACC001157,DSOM70254616844469,CUST00889,BR0017,PRD009,Loan,Active,9/18/2020,INR
ACC001158,NJLY89244183281137,CUST00698,BR0015,PRD008,Credit Card,Closed,5/29/2025,INR
ACC001159,UEIX47929759144894,CUST00391,BR0011,PRD010,Loan,Active,2/19/2023,INR
ACC001160,AASV46584639248878,CUST00543,BR0023,PRD006,Savings,Active,9/14/2019,INR
ACC001161,AUPY37676497378053,CUST00306,BR0001,PRD007,Current,Active,5/15/2023,INR
ACC001162,IELD91871628974767,CUST00424,BR0001,PRD006,Current,Active,8/26/2019,INR
ACC001163,NNWM09191935264259,CUST00056,BR0022,PRD005,Savings,Active,2/22/2019,INR
ACC001164,VUTG17697085675910,CUST00892,BR0007,PRD005,Current,Closed,5/27/2023,INR
ACC001165,ULUN39670447771405,CUST00875,BR0013,PRD003,Savings,Active,12/4/2019,INR
ACC001166,ZOOB25015544940998,CUST00155,BR0019,PRD001,Savings,Active,1/28/2022,INR
ACC001167,KOZK25637448455576,CUST00141,BR0004,PRD010,Current,Active,2/11/2026,INR
ACC001168,YVNG35420509530727,CUST00206,BR0011,PRD005,Savings,Active,8/16/2023,INR
ACC001169,XPEQ27695887089426,CUST00351,BR0012,PRD010,Current,Active,10/21/2024,INR
ACC001170,MAHN69802764482943,CUST00420,BR0020,PRD005,Credit Card,Dormant,3/29/2021,INR
ACC001171,WLBB79616537778424,CUST00584,BR0009,PRD001,Current,Active,12/13/2021,INR
ACC001172,PDNJ91916369507259,CUST00915,BR0006,PRD008,Current,Active,10/17/2023,INR
ACC001173,FLBD69156978079823,CUST00929,BR0018,PRD010,Credit Card,Active,10/29/2022,INR
ACC001174,BPVB08133490237432,CUST00469,BR0009,PRD003,Current,Active,11/18/2019,INR
ACC001175,NSWF49418016959911,CUST00147,BR0008,PRD010,Savings,Dormant,2/5/2023,INR
ACC001176,UWFS46403118287914,CUST00324,BR0009,PRD001,Loan,Active,5/19/2024,INR
ACC001177,NLSL11203390596669,CUST00884,BR0016,PRD005,Credit Card,Active,7/9/2022,INR
ACC001178,IEGS43837542884637,CUST00733,BR0020,PRD010,Current,Active,8/9/2019,INR
ACC001179,XPHJ85030277217931,CUST00185,BR0011,PRD001,Credit Card,Dormant,6/25/2019,INR
ACC001180,MFLB55326799244837,CUST00798,BR0012,PRD005,Credit Card,Active,8/21/2019,INR
ACC001181,EMRW77938894912867,CUST00083,BR0006,PRD008,Savings,Dormant,9/8/2018,INR
ACC001182,FQPP47869104076296,CUST00500,BR0016,PRD002,Savings,Active,8/4/2022,INR
ACC001183,TZMK24157318020404,CUST00341,BR0014,PRD003,Current,Active,4/7/2024,INR
ACC001184,CWAO19129433702657,CUST00647,BR0007,PRD009,Current,Active,5/30/2023,INR
ACC001185,QDJT63550193531101,CUST00182,BR0014,PRD002,Credit Card,Active,1/22/2020,INR
ACC001186,XKQJ56731370017493,CUST00321,BR0023,PRD005,Credit Card,Active,7/12/2024,INR
ACC001187,COLN07302173733970,CUST00650,BR0025,PRD005,Credit Card,Dormant,3/26/2026,INR
ACC001188,CADV49262189224006,CUST00060,BR0012,PRD003,Savings,Active,7/4/2025,INR
ACC001189,CGQM54966025143580,CUST00005,BR0012,PRD010,Credit Card,Active,10/18/2025,INR
ACC001190,IPCC80045015311959,CUST00463,BR0013,PRD005,Current,Active,5/16/2019,INR
ACC001191,UNBE76934779660548,CUST00281,BR0009,PRD005,Current,Active,7/29/2025,INR
ACC001192,KMEK75042246406948,CUST00215,BR0015,PRD005,Loan,Active,9/20/2024,INR
ACC001193,NYDY75418277114881,CUST00780,BR0006,PRD001,Credit Card,Active,1/24/2026,INR
ACC001194,MBLR01975570826786,CUST00793,BR0019,PRD002,Savings,Active,11/26/2023,INR
ACC001195,KBII41442942670880,CUST00173,BR0005,PRD010,Loan,Active,6/13/2021,INR
ACC001196,WLBC51378626849704,CUST00591,BR0019,PRD003,Savings,Active,4/22/2021,INR
ACC001197,EICN98142076817006,CUST00783,BR0022,PRD010,Savings,Active,11/24/2020,INR
ACC001198,RCIH65972397661054,CUST00163,BR0008,PRD003,Credit Card,Active,5/1/2026,INR
ACC001199,DOZC50076017518007,CUST00502,BR0004,PRD008,Credit Card,Active,3/1/2019,INR
ACC001200,PRIF84557618677066,CUST00805,BR0024,PRD006,Credit Card,Active,12/18/2022,INR
ACC001201,PEWC92283491430921,CUST00782,BR0009,PRD003,Loan,Closed,6/28/2024,INR
ACC001202,LFOF59783367408912,CUST00799,BR0008,PRD005,Savings,Active,4/6/2024,INR
ACC001203,VYBL99447698801225,CUST00091,BR0018,PRD004,Credit Card,Closed,4/10/2026,INR
ACC001204,YMZE08361088025701,CUST00133,BR0014,PRD008,Credit Card,Active,8/7/2022,INR
ACC001205,MUFW06370355959151,CUST00630,BR0013,PRD003,Credit Card,Active,1/22/2026,INR
ACC001206,MOMY16629658636025,CUST00445,BR0007,PRD009,Credit Card,Active,11/4/2018,INR
ACC001207,HMQP32092254508069,CUST00649,BR0005,PRD001,Current,Dormant,4/18/2024,INR
ACC001208,IATO87387183410006,CUST00440,BR0024,PRD006,Savings,Dormant,4/22/2025,INR
ACC001209,MKRJ84393004603560,CUST00414,BR0005,PRD002,Savings,Active,8/3/2018,INR
ACC001210,WRTW70649375904479,CUST00440,BR0016,PRD003,Credit Card,Active,3/28/2026,INR
ACC001211,BUKX83047027890276,CUST00989,BR0001,PRD010,Loan,Active,12/10/2023,INR
ACC001212,ILDG00501985754738,CUST00489,BR0006,PRD003,Savings,Active,1/21/2024,INR
ACC001213,QYAR42740628285072,CUST00393,BR0014,PRD008,Loan,Active,6/5/2025,INR
ACC001214,LKHF05285155013524,CUST00005,BR0016,PRD007,Credit Card,Dormant,8/30/2022,INR
ACC001215,OCCZ78875051391841,CUST00039,BR0005,PRD007,Credit Card,Closed,3/3/2019,INR
ACC001216,QALX14120074045156,CUST00547,BR0021,PRD004,Savings,Active,2/1/2024,INR
ACC001217,STGG27692689947387,CUST00205,BR0017,PRD008,Credit Card,Active,2/16/2020,INR
ACC001218,TGBS25239060563607,CUST00749,BR0018,PRD003,Loan,Active,1/11/2025,INR
ACC001219,CEJD37394912581936,CUST00383,BR0024,PRD004,Credit Card,Active,9/7/2025,INR
ACC001220,MSJG64365314594568,CUST00973,BR0011,PRD010,Credit Card,Active,3/18/2020,INR
ACC001221,YDLB89514631879897,CUST00015,BR0016,PRD006,Savings,Active,6/10/2020,INR
ACC001222,NYHH02304233388319,CUST00914,BR0010,PRD001,Current,Active,7/19/2018,INR
ACC001223,MAYE50927040043866,CUST00330,BR0009,PRD005,Loan,Dormant,5/16/2021,INR
ACC001224,NQJO07260275789663,CUST00776,BR0018,PRD002,Current,Active,8/12/2020,INR
ACC001225,NQAL37380882330970,CUST00854,BR0019,PRD001,Credit Card,Active,1/5/2020,INR
ACC001226,CTZS82477075186210,CUST00544,BR0002,PRD003,Loan,Active,5/11/2024,INR
ACC001227,SQVU63678281689600,CUST00196,BR0013,PRD008,Credit Card,Active,5/24/2019,INR
ACC001228,MYMZ88127904252846,CUST00019,BR0004,PRD007,Current,Active,9/28/2025,INR
ACC001229,KQAN81792241997970,CUST00693,BR0023,PRD008,Current,Active,4/6/2021,INR
ACC001230,GDBR08348098544878,CUST00005,BR0006,PRD005,Loan,Active,2/1/2023,INR
ACC001231,SBZI83346586726021,CUST00642,BR0002,PRD008,Credit Card,Active,6/11/2023,INR
ACC001232,GCVQ06664059974308,CUST00752,BR0007,PRD009,Current,Active,5/22/2024,INR
ACC001233,PXRA37825371268870,CUST00255,BR0009,PRD004,Loan,Active,8/29/2023,INR
ACC001234,JCKZ57813731421756,CUST00232,BR0016,PRD007,Credit Card,Active,7/27/2019,INR
ACC001235,EIPT94433178273059,CUST00711,BR0021,PRD007,Credit Card,Active,3/11/2019,INR
ACC001236,PNNE08407846401577,CUST00899,BR0004,PRD008,Loan,Dormant,12/13/2023,INR
ACC001237,JNME19978565255424,CUST00353,BR0015,PRD005,Credit Card,Active,4/2/2023,INR
ACC001238,KRZN67292990722679,CUST00320,BR0024,PRD003,Current,Dormant,3/17/2026,INR
ACC001239,IBNV01541382738688,CUST00133,BR0011,PRD009,Current,Active,4/5/2023,INR
ACC001240,GHTE38986225468629,CUST00106,BR0009,PRD007,Loan,Active,3/17/2025,INR
ACC001241,NNCB35657480843714,CUST00393,BR0012,PRD001,Savings,Active,5/26/2026,INR
ACC001242,YSFN27350600126646,CUST00516,BR0012,PRD005,Credit Card,Active,6/17/2023,INR
ACC001243,UBSZ61490910091665,CUST00603,BR0018,PRD008,Current,Active,10/1/2023,INR
ACC001244,VSKJ54300178462742,CUST00314,BR0018,PRD007,Current,Active,4/23/2023,INR
ACC001245,ZAUK22589873073216,CUST00172,BR0009,PRD006,Current,Active,1/25/2019,INR
ACC001246,MLYM91070861171340,CUST00067,BR0012,PRD009,Current,Active,7/17/2021,INR
ACC001247,UELB06422764349465,CUST00844,BR0001,PRD001,Credit Card,Active,1/23/2019,INR
ACC001248,ENVV50534774116028,CUST00047,BR0014,PRD002,Savings,Active,8/20/2023,INR
ACC001249,LWSL38875598759204,CUST00306,BR0004,PRD009,Credit Card,Active,1/18/2021,INR
ACC001250,XCVL52823016430329,CUST00972,BR0012,PRD006,Credit Card,Dormant,1/28/2024,INR
ACC001251,POWI44332945786740,CUST00298,BR0022,PRD007,Loan,Active,7/24/2019,INR
ACC001252,JPOE46497283419067,CUST00467,BR0020,PRD010,Current,Active,9/25/2025,INR
ACC001253,UZVC00997844298299,CUST00746,BR0007,PRD005,Current,Active,1/30/2025,INR
ACC001254,HCMU42128265859702,CUST00533,BR0019,PRD006,Savings,Closed,4/14/2026,INR
ACC001255,JQSC05579991584345,CUST00611,BR0019,PRD005,Savings,Active,12/7/2020,INR
ACC001256,MLDU23434407080631,CUST00537,BR0021,PRD005,Loan,Active,7/25/2023,INR
ACC001257,XHSK94357845907312,CUST00346,BR0021,PRD002,Loan,Active,10/5/2024,INR
ACC001258,QFCU11264218154478,CUST00445,BR0018,PRD005,Loan,Active,9/27/2018,INR
ACC001259,QSGY77070507095062,CUST00910,BR0006,PRD010,Current,Active,1/19/2023,INR
ACC001260,MVGF76243265720798,CUST00704,BR0025,PRD007,Current,Active,10/3/2018,INR
ACC001261,BIXP07893798775239,CUST00138,BR0010,PRD008,Savings,Active,6/28/2025,INR
ACC001262,STNG69184544198385,CUST00351,BR0012,PRD004,Savings,Dormant,2/17/2019,INR
ACC001263,OWSE82629016515995,CUST00924,BR0011,PRD010,Loan,Active,1/24/2025,INR
ACC001264,FPJO87155333179313,CUST00502,BR0022,PRD004,Credit Card,Active,8/25/2018,INR
ACC001265,UJPK61961765021000,CUST00368,BR0017,PRD009,Savings,Active,7/11/2024,INR
ACC001266,FPQN49958700512538,CUST00769,BR0016,PRD006,Current,Active,3/26/2021,INR
ACC001267,UBUZ63190537693287,CUST00193,BR0025,PRD003,Savings,Active,4/25/2026,INR
ACC001268,USVF74622689753115,CUST00169,BR0024,PRD006,Current,Closed,10/11/2023,INR
ACC001269,FVIY38720757931444,CUST00971,BR0015,PRD009,Credit Card,Active,5/18/2026,INR
ACC001270,UTIZ19964596243840,CUST00929,BR0003,PRD001,Loan,Closed,11/1/2021,INR
ACC001271,SWEY77157368507051,CUST00941,BR0013,PRD001,Loan,Active,6/25/2023,INR
ACC001272,RELC10318672075914,CUST00832,BR0020,PRD002,Loan,Active,11/7/2020,INR
ACC001273,IXLN61966760150434,CUST00414,BR0010,PRD001,Savings,Active,5/11/2023,INR
ACC001274,AYCA26557647566573,CUST00020,BR0015,PRD007,Loan,Dormant,6/3/2021,INR
ACC001275,XESU77410506859023,CUST00234,BR0021,PRD002,Current,Active,3/23/2025,INR
ACC001276,HBTZ46214706165373,CUST00230,BR0005,PRD009,Savings,Dormant,2/2/2020,INR
ACC001277,ZAKG42890781629309,CUST00745,BR0006,PRD002,Savings,Active,8/26/2020,INR
ACC001278,ZUMD50710661690367,CUST00135,BR0021,PRD008,Credit Card,Active,5/9/2023,INR
ACC001279,BKSB41179779631994,CUST00217,BR0011,PRD006,Credit Card,Active,3/8/2020,INR
ACC001280,NOBS96087496122983,CUST00752,BR0014,PRD004,Savings,Active,1/3/2019,INR
ACC001281,AQVY78847798882437,CUST00023,BR0021,PRD005,Savings,Active,4/9/2025,INR
ACC001282,LTMQ68627482300971,CUST00604,BR0020,PRD005,Savings,Active,10/26/2021,INR
ACC001283,KIPK95013367211567,CUST00517,BR0019,PRD004,Savings,Active,1/10/2026,INR
ACC001284,YXQC40828246491371,CUST00174,BR0013,PRD001,Savings,Active,6/25/2021,INR
ACC001285,NZKB94231596378131,CUST00127,BR0003,PRD001,Current,Active,3/10/2021,INR
ACC001286,UTCL18136900479046,CUST00376,BR0003,PRD010,Savings,Active,11/26/2024,INR
ACC001287,XJJT40581519394278,CUST00729,BR0006,PRD002,Current,Dormant,5/2/2026,INR
ACC001288,SCWU19268900986068,CUST00667,BR0011,PRD001,Loan,Active,10/19/2024,INR
ACC001289,CJJC66611772942067,CUST00812,BR0008,PRD010,Current,Active,5/19/2021,INR
ACC001290,BRAK85824049779572,CUST00039,BR0011,PRD004,Loan,Active,12/16/2019,INR
ACC001291,JABH03151861759896,CUST00385,BR0011,PRD010,Credit Card,Dormant,8/23/2024,INR
ACC001292,FYEV49476419495832,CUST00898,BR0021,PRD002,Credit Card,Active,3/7/2026,INR
ACC001293,LCTS01026334922777,CUST00656,BR0010,PRD002,Savings,Active,6/8/2024,INR
ACC001294,BRKS42682395543448,CUST00262,BR0023,PRD002,Current,Active,11/17/2025,INR
ACC001295,ZFCH80115576941513,CUST00790,BR0009,PRD010,Loan,Active,11/25/2023,INR
ACC001296,TRYL53237508397317,CUST00548,BR0020,PRD003,Loan,Active,6/8/2026,INR
ACC001297,KFKE32434213957965,CUST00639,BR0021,PRD007,Current,Active,11/13/2022,INR
ACC001298,NFRA73350064558048,CUST00050,BR0013,PRD010,Savings,Active,5/2/2025,INR
ACC001299,FTJB78286255872937,CUST00609,BR0009,PRD003,Current,Active,8/30/2023,INR
ACC001300,AYNY25873608055822,CUST00050,BR0015,PRD002,Credit Card,Active,12/28/2023,INR
ACC001301,NEYG16750115327034,CUST00678,BR0025,PRD003,Credit Card,Dormant,3/18/2026,INR
ACC001302,YDJO75688637137998,CUST00111,BR0012,PRD005,Savings,Active,9/5/2018,INR
ACC001303,PAQA53828981223965,CUST00670,BR0024,PRD005,Current,Active,11/13/2024,INR
ACC001304,OWXL37644512562220,CUST00857,BR0019,PRD008,Credit Card,Active,5/30/2026,INR
ACC001305,RVGZ46442996138071,CUST00021,BR0017,PRD002,Loan,Active,6/18/2022,INR
ACC001306,RVMB69939945106838,CUST00050,BR0015,PRD008,Loan,Active,8/20/2020,INR
ACC001307,XETE16298604278571,CUST00707,BR0014,PRD005,Current,Active,9/22/2020,INR
ACC001308,YBHN30569562509694,CUST00119,BR0006,PRD007,Savings,Active,7/14/2025,INR
ACC001309,CEGK28889908886081,CUST00427,BR0006,PRD006,Loan,Active,2/26/2021,INR
ACC001310,CAOD49236036808588,CUST00455,BR0001,PRD005,Loan,Active,5/11/2021,INR
ACC001311,JIZY43721326776383,CUST00390,BR0005,PRD003,Credit Card,Active,5/20/2026,INR
ACC001312,YCWS18043843097975,CUST00127,BR0024,PRD002,Loan,Closed,12/12/2023,INR
ACC001313,YMQW42181801874729,CUST00561,BR0008,PRD005,Current,Active,1/20/2023,INR
ACC001314,CWWH11265974603023,CUST00259,BR0022,PRD001,Current,Active,3/16/2020,INR
ACC001315,DECP81704232758881,CUST00486,BR0009,PRD007,Credit Card,Dormant,3/21/2024,INR
ACC001316,CRKT20630416527261,CUST00719,BR0024,PRD007,Current,Active,10/16/2018,INR
ACC001317,RSDA95310017925136,CUST00157,BR0023,PRD006,Current,Active,3/5/2021,INR
ACC001318,UFEG80137020981940,CUST00211,BR0024,PRD001,Credit Card,Active,8/4/2024,INR
ACC001319,CYIM96136077272045,CUST00712,BR0003,PRD005,Credit Card,Active,8/9/2025,INR
ACC001320,BWWS80635333501626,CUST00703,BR0007,PRD005,Credit Card,Active,7/12/2024,INR
ACC001321,EKCB49461730515133,CUST00646,BR0006,PRD003,Credit Card,Dormant,11/11/2023,INR
ACC001322,VEAS67309240741359,CUST00010,BR0013,PRD008,Loan,Active,9/22/2024,INR
ACC001323,UVNN53390363857433,CUST00309,BR0004,PRD002,Savings,Active,5/1/2019,INR
ACC001324,TDSK80008416267501,CUST00431,BR0004,PRD008,Credit Card,Active,10/3/2025,INR
ACC001325,WJNQ31465003945584,CUST00678,BR0003,PRD004,Current,Active,1/7/2023,INR
ACC001326,MXJU20181902320165,CUST00104,BR0016,PRD010,Savings,Active,6/19/2021,INR
ACC001327,DTQR90609175075192,CUST00679,BR0018,PRD007,Savings,Active,1/10/2023,INR
ACC001328,MOPU50461622843965,CUST00533,BR0002,PRD003,Savings,Active,7/2/2023,INR
ACC001329,NRXU87202048710365,CUST00277,BR0001,PRD008,Loan,Dormant,5/24/2020,INR
ACC001330,HJPM41442719745314,CUST00638,BR0025,PRD002,Loan,Dormant,8/21/2023,INR
ACC001331,LSLL08002906954735,CUST00621,BR0013,PRD003,Credit Card,Active,2/15/2023,INR
ACC001332,NIEZ72943610909824,CUST00718,BR0017,PRD009,Current,Dormant,1/12/2024,INR
ACC001333,KBUQ14647023607417,CUST00141,BR0025,PRD007,Credit Card,Active,12/26/2024,INR
ACC001334,BZNA22525531341762,CUST00429,BR0003,PRD004,Savings,Dormant,9/16/2021,INR
ACC001335,FRAS54175401637905,CUST00851,BR0004,PRD010,Credit Card,Active,1/10/2022,INR
ACC001336,YRIR28173933969108,CUST00921,BR0009,PRD002,Savings,Active,10/1/2018,INR
ACC001337,FZSN56120646467647,CUST00108,BR0020,PRD008,Current,Active,5/28/2025,INR
ACC001338,RLMF50845014399925,CUST00524,BR0005,PRD005,Savings,Active,4/30/2026,INR
ACC001339,OASS28610285514382,CUST00737,BR0003,PRD002,Loan,Active,10/8/2019,INR
ACC001340,KVKE03286591819805,CUST00633,BR0021,PRD001,Credit Card,Active,4/25/2026,INR
ACC001341,FQGZ90530673083038,CUST00121,BR0013,PRD002,Credit Card,Active,10/9/2025,INR
ACC001342,QJAD67769219105071,CUST00290,BR0010,PRD002,Loan,Active,3/3/2021,INR
ACC001343,SOBT57445406914387,CUST00117,BR0008,PRD010,Loan,Dormant,7/13/2022,INR
ACC001344,ZNPG84315567695979,CUST00804,BR0008,PRD005,Loan,Active,4/8/2026,INR
ACC001345,FSMF63273243703919,CUST00109,BR0024,PRD008,Savings,Active,9/28/2022,INR
ACC001346,VBKN65141343076832,CUST00510,BR0010,PRD001,Loan,Active,3/17/2024,INR
ACC001347,SYQO68160519170242,CUST00204,BR0015,PRD008,Current,Active,8/10/2020,INR
ACC001348,HNXH74373801318434,CUST00624,BR0021,PRD003,Credit Card,Closed,6/3/2026,INR
ACC001349,CGLV71682611147620,CUST00205,BR0005,PRD001,Credit Card,Active,5/4/2023,INR
ACC001350,OGIO87354145564731,CUST00797,BR0005,PRD001,Current,Dormant,9/7/2019,INR
ACC001351,UDYM88592663700889,CUST00270,BR0017,PRD007,Credit Card,Closed,8/26/2018,INR
ACC001352,IHRG01485781656088,CUST00852,BR0006,PRD005,Loan,Dormant,6/6/2026,INR
ACC001353,BVZI18902446288261,CUST00536,BR0001,PRD003,Credit Card,Active,8/13/2022,INR
ACC001354,OGIW60873631493181,CUST00997,BR0002,PRD006,Current,Active,10/7/2023,INR
ACC001355,GOEY29380450308349,CUST00207,BR0022,PRD007,Loan,Active,3/9/2023,INR
ACC001356,DUCM47649273868133,CUST00367,BR0012,PRD010,Savings,Active,9/3/2019,INR
ACC001357,XPUE27818155392588,CUST00721,BR0011,PRD001,Savings,Dormant,8/30/2024,INR
ACC001358,HBFC36716033841787,CUST00420,BR0016,PRD009,Loan,Active,10/10/2024,INR
ACC001359,MAEQ74907264881050,CUST00303,BR0015,PRD008,Credit Card,Dormant,2/5/2025,INR
ACC001360,HSCN78128837939859,CUST00165,BR0018,PRD008,Current,Active,2/9/2021,INR
ACC001361,HYBY82278146953953,CUST00041,BR0009,PRD007,Loan,Active,8/10/2022,INR
ACC001362,YNSQ23207248611562,CUST00562,BR0018,PRD007,Current,Active,2/14/2020,INR
ACC001363,HBWM78019467014128,CUST00509,BR0015,PRD002,Savings,Active,3/14/2024,INR
ACC001364,AIJO12083624874856,CUST00933,BR0005,PRD009,Loan,Active,2/21/2026,INR
ACC001365,FGOR86173277606395,CUST00213,BR0023,PRD004,Loan,Active,11/24/2018,INR
ACC001366,UCWH68990657416984,CUST00705,BR0018,PRD001,Current,Active,4/29/2022,INR
ACC001367,UHNM33756184535777,CUST00956,BR0006,PRD007,Savings,Closed,3/27/2020,INR
ACC001368,WPQL92945836188374,CUST00493,BR0019,PRD008,Savings,Active,4/10/2022,INR
ACC001369,JRSF39604244502567,CUST00339,BR0020,PRD002,Loan,Active,6/27/2024,INR
ACC001370,UBED78295988161037,CUST00241,BR0015,PRD010,Current,Dormant,10/3/2019,INR
ACC001371,XNGY29403804374126,CUST00003,BR0021,PRD009,Loan,Dormant,6/15/2021,INR
ACC001372,TRAQ65510861997078,CUST00014,BR0024,PRD006,Credit Card,Dormant,11/28/2022,INR
ACC001373,GTZG13294027594250,CUST00688,BR0021,PRD006,Savings,Active,12/7/2022,INR
ACC001374,CMLO55574863281070,CUST00092,BR0019,PRD005,Savings,Active,1/10/2023,INR
ACC001375,ZKMB55738410960066,CUST00929,BR0014,PRD007,Loan,Active,12/26/2023,INR
ACC001376,DNZV15317660244569,CUST00114,BR0017,PRD001,Loan,Active,8/26/2022,INR
ACC001377,OWSC81433697575546,CUST00856,BR0021,PRD002,Loan,Active,3/1/2020,INR
ACC001378,ZAMR34260533882499,CUST00588,BR0021,PRD006,Savings,Active,1/10/2019,INR
ACC001379,NSMM08187588041403,CUST00686,BR0018,PRD009,Savings,Dormant,7/14/2020,INR
ACC001380,NHJQ74512619379022,CUST00506,BR0010,PRD006,Savings,Dormant,3/4/2022,INR
ACC001381,UXTG09443121345579,CUST00153,BR0012,PRD002,Credit Card,Closed,11/26/2022,INR
ACC001382,TTAB72566872306365,CUST00973,BR0016,PRD008,Loan,Active,11/25/2024,INR
ACC001383,OQGO15104136777679,CUST00093,BR0018,PRD005,Savings,Dormant,7/27/2020,INR
ACC001384,LZSV32249673719675,CUST00799,BR0008,PRD004,Credit Card,Dormant,9/19/2018,INR
ACC001385,KYOS12094540289443,CUST00524,BR0003,PRD003,Loan,Dormant,3/25/2023,INR
ACC001386,RXQE69769413667488,CUST00077,BR0015,PRD009,Current,Dormant,1/5/2024,INR
ACC001387,NQTS69087863914183,CUST00741,BR0010,PRD001,Current,Active,6/21/2019,INR
ACC001388,KSBX94904447427072,CUST00741,BR0012,PRD007,Loan,Active,9/15/2020,INR
ACC001389,LJIK27861095472874,CUST00104,BR0014,PRD004,Loan,Active,1/25/2021,INR
ACC001390,BOKC93914603782803,CUST00927,BR0009,PRD005,Loan,Active,6/4/2024,INR
ACC001391,KNQT91085877707501,CUST00263,BR0005,PRD007,Current,Active,12/3/2022,INR
ACC001392,GSUV93925679746317,CUST00660,BR0010,PRD002,Credit Card,Active,6/17/2020,INR
ACC001393,YPCQ62667861633863,CUST00237,BR0001,PRD006,Current,Active,3/23/2025,INR
ACC001394,ZRDH03262498640946,CUST00468,BR0001,PRD008,Savings,Active,8/6/2021,INR
ACC001395,MLZI97705364434954,CUST00304,BR0017,PRD002,Loan,Active,6/14/2022,INR
ACC001396,DEDU76208012893482,CUST00271,BR0025,PRD008,Current,Active,10/21/2018,INR
ACC001397,RAAZ92053650456869,CUST00476,BR0005,PRD004,Loan,Active,11/1/2018,INR
ACC001398,NTBB19233152404157,CUST00052,BR0012,PRD003,Credit Card,Active,9/22/2020,INR
ACC001399,KQWI27686127793333,CUST00103,BR0010,PRD001,Savings,Dormant,1/10/2025,INR
ACC001400,KNTJ20184457661629,CUST00833,BR0016,PRD004,Current,Active,12/13/2020,INR
ACC001401,WYLB64103184173265,CUST00179,BR0018,PRD001,Credit Card,Dormant,9/28/2023,INR
